true_positive,false_negative,false_positive,class_confusion,fn_percent,fp_percent,cc_percent,error_rate,case_id,slice_idx
1535,25,38,0,39.682539682539684,60.317460317460316,0.0,3.942428035043805,case_00102,174
0,0,45,0,0.0,100.0,0.0,100.0,case_00161,437
0,0,1,0,0.0,100.0,0.0,100.0,case_00102,427
1155,10,62,0,13.88888888888889,86.11111111111111,0.0,5.8679706601467,case_00194,126
0,0,0,0,0.0,0.0,0.0,0.0,case_00125,490
0,0,0,0,0.0,0.0,0.0,0.0,case_00161,37
476,13,25,0,34.21052631578947,65.78947368421052,0.0,7.392996108949417,case_00203,394
0,0,0,0,0.0,0.0,0.0,0.0,case_00113,225
0,0,0,0,0.0,0.0,0.0,0.0,case_00086,68
0,0,1721,0,0.0,100.0,0.0,100.0,case_00134,49
0,0,31,0,0.0,100.0,0.0,100.0,case_00134,215
1130,16,108,0,12.903225806451612,87.09677419354838,0.0,9.88835725677831,case_00014,209
2983,9,174,0,4.918032786885246,95.08196721311475,0.0,5.780164245104232,case_00115,182
0,0,0,0,0.0,0.0,0.0,0.0,case_00115,271
0,0,0,0,0.0,0.0,0.0,0.0,case_00113,65
68,6,57,0,9.523809523809524,90.47619047619048,0.0,48.091603053435115,case_00134,142
0,0,0,0,0.0,0.0,0.0,0.0,case_00075,5
0,0,0,0,0.0,0.0,0.0,0.0,case_00115,468
0,0,635,0,0.0,100.0,0.0,100.0,case_00194,410
1105,10,77,17,9.615384615384615,74.03846153846153,16.346153846153847,8.602150537634408,case_00125,186
0,0,0,0,0.0,0.0,0.0,0.0,case_00014,101
0,0,0,0,0.0,0.0,0.0,0.0,case_00033,501
2875,19,157,0,10.795454545454545,89.20454545454545,0.0,5.768600458865945,case_00113,150
0,0,0,0,0.0,0.0,0.0,0.0,case_00086,33
0,0,0,0,0.0,0.0,0.0,0.0,case_00161,448
2116,8,61,0,11.594202898550725,88.40579710144928,0.0,3.1578947368421053,case_00115,355
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,474
0,0,0,0,0.0,0.0,0.0,0.0,case_00125,106
0,0,0,0,0.0,0.0,0.0,0.0,case_00113,221
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,270
0,0,0,0,0.0,0.0,0.0,0.0,case_00086,241
1467,4,30,0,11.764705882352942,88.23529411764706,0.0,2.2651565622918053,case_00033,161
0,0,0,0,0.0,0.0,0.0,0.0,case_00033,65
265,4,57,0,6.557377049180328,93.44262295081967,0.0,18.711656441717793,case_00134,373
0,0,0,0,0.0,0.0,0.0,0.0,case_00079,245
0,0,0,0,0.0,0.0,0.0,0.0,case_00033,445
0,0,444,0,0.0,100.0,0.0,100.0,case_00014,433
0,0,234,0,0.0,100.0,0.0,100.0,case_00134,124
0,0,0,0,0.0,0.0,0.0,0.0,case_00086,444
0,0,0,0,0.0,0.0,0.0,0.0,case_00194,238
0,0,199,0,0.0,100.0,0.0,100.0,case_00075,396
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,443
0,0,635,0,0.0,100.0,0.0,100.0,case_00194,506
0,0,0,0,0.0,0.0,0.0,0.0,case_00014,259
52,40,0,0,100.0,0.0,0.0,43.47826086956522,case_00113,304
0,0,301,0,0.0,100.0,0.0,100.0,case_00194,359
0,0,0,0,0.0,0.0,0.0,0.0,case_00086,18
1574,28,165,41,11.965811965811966,70.51282051282051,17.521367521367523,12.942477876106194,case_00161,164
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,90
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,35
0,0,0,0,0.0,0.0,0.0,0.0,case_00133,384
0,0,0,0,0.0,0.0,0.0,0.0,case_00161,485
164,14,38,0,26.923076923076923,73.07692307692308,0.0,24.074074074074073,case_00033,204
747,4,109,0,3.5398230088495577,96.46017699115045,0.0,13.13953488372093,case_00203,181
0,0,0,0,0.0,0.0,0.0,0.0,case_00014,397
2217,28,205,29,10.687022900763358,78.2442748091603,11.068702290076336,10.568777732956837,case_00134,322
0,0,0,0,0.0,0.0,0.0,0.0,case_00154,233
713,13,76,0,14.606741573033707,85.3932584269663,0.0,11.097256857855362,case_00075,361
522,6,95,0,5.9405940594059405,94.05940594059406,0.0,16.21187800963082,case_00203,197
0,0,9,0,0.0,100.0,0.0,100.0,case_00194,304
984,9,99,15,7.317073170731708,80.48780487804878,12.195121951219512,11.11111111111111,case_00079,433
0,0,0,0,0.0,0.0,0.0,0.0,case_00125,283
862,16,38,0,29.62962962962963,70.37037037037037,0.0,5.895196506550218,case_00125,162
1668,16,91,0,14.953271028037383,85.04672897196262,0.0,6.028169014084507,case_00154,359
0,0,83,0,0.0,100.0,0.0,100.0,case_00154,449
2031,5,131,24,3.125,81.875,15.0,7.302601551802829,case_00079,400
0,0,0,0,0.0,0.0,0.0,0.0,case_00133,10
0,0,261,0,0.0,100.0,0.0,100.0,case_00194,446
1194,9,102,0,8.108108108108109,91.89189189189189,0.0,8.505747126436782,case_00075,173
1495,10,156,32,5.05050505050505,78.78787878787878,16.161616161616163,11.69521559362079,case_00134,347
2139,30,212,0,12.396694214876034,87.60330578512396,0.0,10.163796724065518,case_00115,190
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,307
0,0,10,0,0.0,100.0,0.0,100.0,case_00115,214
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,261
0,0,0,0,0.0,0.0,0.0,0.0,case_00115,493
0,0,111,0,0.0,100.0,0.0,100.0,case_00194,217
0,0,4,0,0.0,100.0,0.0,100.0,case_00154,226
0,0,0,0,0.0,0.0,0.0,0.0,case_00161,479
2262,63,156,34,24.90118577075099,61.6600790513834,13.438735177865613,10.059642147117296,case_00102,312
1342,31,74,0,29.523809523809526,70.47619047619048,0.0,7.256392536281963,case_00113,123
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,132
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,305
1101,25,76,0,24.752475247524753,75.24752475247524,0.0,8.402662229617304,case_00134,296
1278,21,109,0,16.153846153846153,83.84615384615384,0.0,9.232954545454545,case_00086,154
0,0,48,0,0.0,100.0,0.0,100.0,case_00194,440
4466,24,173,69,9.022556390977444,65.0375939849624,25.93984962406015,5.621301775147929,case_00102,356
271,5,63,0,7.352941176470588,92.6470588235294,0.0,20.058997050147493,case_00161,392
0,0,0,0,0.0,0.0,0.0,0.0,case_00154,446
1097,47,190,0,19.831223628691983,80.16877637130801,0.0,17.766116941529237,case_00161,342
0,0,0,0,0.0,0.0,0.0,0.0,case_00086,445
0,0,476,0,0.0,100.0,0.0,100.0,case_00194,388
0,0,59,0,0.0,100.0,0.0,100.0,case_00133,354
1446,7,93,0,7.0,93.0,0.0,6.468305304010349,case_00194,139
3147,27,190,100,8.517350157728707,59.936908517350155,31.545741324921135,9.151270207852194,case_00113,399
0,0,0,0,0.0,0.0,0.0,0.0,case_00033,410
0,0,692,0,0.0,100.0,0.0,100.0,case_00154,414
0,0,0,0,0.0,0.0,0.0,0.0,case_00102,490
1025,32,137,0,18.93491124260355,81.06508875739645,0.0,14.154103852596315,case_00113,320
0,0,0,0,0.0,0.0,0.0,0.0,case_00115,484
3961,24,187,37,9.67741935483871,75.40322580645162,14.919354838709678,5.892135899263483,case_00102,331
1078,3,85,0,3.409090909090909,96.5909090909091,0.0,7.547169811320755,case_00075,157
0,0,0,0,0.0,0.0,0.0,0.0,case_00014,444
0,0,0,0,0.0,0.0,0.0,0.0,case_00134,488
1533,28,125,36,14.814814814814815,66.13756613756614,19.047619047619047,10.975609756097562,case_00161,168
1614,25,164,0,13.227513227513228,86.77248677248677,0.0,10.482529118136439,case_00161,351
0,0,0,0,0.0,0.0,0.0,0.0,case_00161,78
649,35,65,11,31.53153153153153,58.55855855855856,9.90990990990991,14.605263157894736,case_00133,168
0,0,0,0,0.0,0.0,0.0,0.0,case_00014,247
0,0,0,0,0.0,0.0,0.0,0.0,case_00113,237
0,0,1685,0,0.0,100.0,0.0,100.0,case_00134,426
1334,13,135,16,7.926829268292683,82.3170731707317,9.75609756097561,10.947930574098798,case_00194,166
0,0,64,0,0.0,100.0,0.0,100.0,case_00161,291
0,0,1,0,0.0,100.0,0.0,100.0,case_00115,114
0,0,0,0,0.0,0.0,0.0,0.0,case_00161,250
0,0,0,0,0.0,0.0,0.0,0.0,case_00086,89
0,0,0,0,0.0,0.0,0.0,0.0,case_00079,503
0,0,0,0,0.0,0.0,0.0,0.0,case_00133,192
175,22,19,26,32.83582089552239,28.35820895522388,38.80597014925373,27.68595041322314,case_00203,406
0,0,0,0,0.0,0.0,0.0,0.0,case_00194,488
0,0,0,0,0.0,0.0,0.0,0.0,case_00079,290
3734,7,564,190,0.9198423127463863,74.11300919842313,24.967148488830485,16.92992213570634,case_00113,354
0,0,0,0,0.0,0.0,0.0,0.0,case_00154,116
898,8,53,0,13.114754098360656,86.88524590163935,0.0,6.360792492179353,case_00014,356
0,0,280,0,0.0,100.0,0.0,100.0,case_00134,106
0,0,0,0,0.0,0.0,0.0,0.0,case_00079,67
0,0,0,0,0.0,0.0,0.0,0.0,case_00033,462
325,4,59,0,6.349206349206349,93.65079365079364,0.0,16.237113402061855,case_00134,284
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,135
0,0,1,0,0.0,100.0,0.0,100.0,case_00154,108
0,0,0,0,0.0,0.0,0.0,0.0,case_00134,278
0,0,0,0,0.0,0.0,0.0,0.0,case_00033,67
0,0,391,0,0.0,100.0,0.0,100.0,case_00194,340
0,0,0,0,0.0,0.0,0.0,0.0,case_00113,229
218,5,29,0,14.705882352941176,85.29411764705883,0.0,13.492063492063492,case_00194,191
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,440
513,10,27,0,27.027027027027028,72.97297297297297,0.0,6.7272727272727275,case_00194,110
0,0,0,0,0.0,0.0,0.0,0.0,case_00125,140
0,0,0,0,0.0,0.0,0.0,0.0,case_00086,229
0,0,220,0,0.0,100.0,0.0,100.0,case_00125,48
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,75
0,0,148,0,0.0,100.0,0.0,100.0,case_00014,408
565,3,77,0,3.75,96.25,0.0,12.4031007751938,case_00079,448
0,0,67,0,0.0,100.0,0.0,100.0,case_00086,480
0,0,0,0,0.0,0.0,0.0,0.0,case_00115,109
0,0,0,0,0.0,0.0,0.0,0.0,case_00075,96
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,136
2677,43,113,59,20.0,52.55813953488372,27.441860465116278,7.434301521438451,case_00113,410
0,0,0,0,0.0,0.0,0.0,0.0,case_00125,131
0,0,0,0,0.0,0.0,0.0,0.0,case_00075,250
0,0,145,0,0.0,100.0,0.0,100.0,case_00079,107
2401,21,162,0,11.475409836065573,88.52459016393442,0.0,7.08204334365325,case_00115,188
3000,16,209,101,4.9079754601226995,64.11042944785277,30.98159509202454,9.801563439567047,case_00115,326
592,10,22,0,31.25,68.75,0.0,5.128205128205129,case_00203,387
0,0,0,0,0.0,0.0,0.0,0.0,case_00086,443
0,0,719,0,0.0,100.0,0.0,100.0,case_00115,50
705,5,66,0,7.042253521126761,92.95774647887323,0.0,9.149484536082474,case_00203,372
194,2,23,0,8.0,92.0,0.0,11.415525114155251,case_00125,297
1565,4,73,0,5.194805194805195,94.8051948051948,0.0,4.689403166869671,case_00161,373
0,0,0,0,0.0,0.0,0.0,0.0,case_00014,7
0,0,0,0,0.0,0.0,0.0,0.0,case_00161,48
0,0,74,0,0.0,100.0,0.0,100.0,case_00134,247
420,0,32,0,0.0,100.0,0.0,7.079646017699115,case_00014,315
171,4,20,0,16.666666666666668,83.33333333333333,0.0,12.307692307692308,case_00133,115
216,10,9,0,52.63157894736842,47.36842105263158,0.0,8.085106382978724,case_00033,401
1284,8,126,8,5.633802816901408,88.73239436619718,5.633802816901408,9.957924263674615,case_00194,169
0,0,0,0,0.0,0.0,0.0,0.0,case_00014,25
1327,8,137,10,5.161290322580645,88.38709677419355,6.451612903225806,10.458839406207828,case_00194,167
0,0,0,0,0.0,0.0,0.0,0.0,case_00033,436
964,14,60,0,18.91891891891892,81.08108108108108,0.0,7.129094412331407,case_00079,176
0,0,0,0,0.0,0.0,0.0,0.0,case_00161,51
0,0,0,0,0.0,0.0,0.0,0.0,case_00133,371
0,0,54,0,0.0,100.0,0.0,100.0,case_00033,295
0,0,11,0,0.0,100.0,0.0,100.0,case_00014,160
1631,8,44,0,15.384615384615385,84.61538461538461,0.0,3.0897207367795603,case_00102,166
806,12,59,0,16.901408450704224,83.09859154929578,0.0,8.095781071835804,case_00161,386
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,74
0,0,0,0,0.0,0.0,0.0,0.0,case_00086,223
2403,47,383,19,10.46770601336303,85.30066815144767,4.23162583518931,15.743338008415147,case_00113,334
570,7,34,0,17.073170731707318,82.92682926829268,0.0,6.710310965630114,case_00014,321
0,0,0,0,0.0,0.0,0.0,0.0,case_00079,297
0,0,0,0,0.0,0.0,0.0,0.0,case_00134,13
534,17,57,0,22.972972972972972,77.02702702702703,0.0,12.171052631578947,case_00086,308
544,3,43,0,6.521739130434782,93.47826086956522,0.0,7.796610169491525,case_00014,320
0,0,455,0,0.0,100.0,0.0,100.0,case_00075,489
0,0,0,0,0.0,0.0,0.0,0.0,case_00134,490
621,41,13,0,75.92592592592592,24.074074074074073,0.0,8.0,case_00154,147
0,0,0,0,0.0,0.0,0.0,0.0,case_00033,109
1460,11,56,11,14.102564102564102,71.7948717948718,14.102564102564102,5.071521456436931,case_00033,173
0,0,0,0,0.0,0.0,0.0,0.0,case_00079,100
940,9,211,0,4.090909090909091,95.9090909090909,0.0,18.96551724137931,case_00086,167
0,0,2244,0,0.0,100.0,0.0,100.0,case_00134,421
151,28,16,0,63.63636363636363,36.36363636363637,0.0,22.564102564102566,case_00134,204
2003,45,208,0,17.786561264822133,82.21343873517786,0.0,11.214539007092199,case_00113,186
0,0,0,0,0.0,0.0,0.0,0.0,case_00075,247
689,31,244,0,11.272727272727273,88.72727272727273,0.0,28.526970954356848,case_00194,180
0,0,0,0,0.0,0.0,0.0,0.0,case_00125,71
1256,4,130,15,2.684563758389262,87.24832214765101,10.06711409395973,10.604982206405694,case_00075,342
0,0,41,0,0.0,100.0,0.0,100.0,case_00075,21
1482,10,53,0,15.873015873015873,84.12698412698413,0.0,4.077669902912621,case_00033,169
966,14,61,0,18.666666666666668,81.33333333333333,0.0,7.204610951008646,case_00079,173
1836,23,148,119,7.931034482758621,51.03448275862069,41.03448275862069,13.640639698965193,case_00134,339
677,7,26,0,21.21212121212121,78.78787878787878,0.0,4.647887323943662,case_00203,381
0,0,0,0,0.0,0.0,0.0,0.0,case_00154,390
0,0,16,0,0.0,100.0,0.0,100.0,case_00133,196
0,0,34,0,0.0,100.0,0.0,100.0,case_00033,247
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,258
0,0,0,0,0.0,0.0,0.0,0.0,case_00086,81
699,35,99,0,26.119402985074625,73.88059701492537,0.0,16.086434573829532,case_00086,329
0,0,0,0,0.0,0.0,0.0,0.0,case_00133,365
661,7,27,0,20.58823529411765,79.41176470588235,0.0,4.892086330935252,case_00203,382
852,4,154,0,2.5316455696202533,97.46835443037975,0.0,15.643564356435643,case_00161,188
2428,34,115,0,22.818791946308725,77.18120805369128,0.0,5.781916957702755,case_00113,140
25,6,5,0,54.54545454545455,45.45454545454545,0.0,30.555555555555557,case_00203,329
1871,19,118,0,13.86861313868613,86.13138686131387,0.0,6.822709163346613,case_00134,159
251,1,25,0,3.8461538461538463,96.15384615384616,0.0,9.386281588447654,case_00133,279
757,57,124,0,31.49171270718232,68.50828729281768,0.0,19.29637526652452,case_00086,170
0,0,105,0,0.0,100.0,0.0,100.0,case_00133,246
0,0,414,0,0.0,100.0,0.0,100.0,case_00079,56
0,0,0,0,0.0,0.0,0.0,0.0,case_00014,267
0,0,0,0,0.0,0.0,0.0,0.0,case_00125,380
0,0,51,0,0.0,100.0,0.0,100.0,case_00102,428
0,0,0,0,0.0,0.0,0.0,0.0,case_00079,47
0,0,0,0,0.0,0.0,0.0,0.0,case_00133,222
0,0,0,0,0.0,0.0,0.0,0.0,case_00161,504
0,0,0,0,0.0,0.0,0.0,0.0,case_00086,6
0,0,819,0,0.0,100.0,0.0,100.0,case_00194,21
966,11,33,23,16.417910447761194,49.25373134328358,34.32835820895522,6.48596321393998,case_00133,134
0,0,0,0,0.0,0.0,0.0,0.0,case_00115,57
0,0,367,0,0.0,100.0,0.0,100.0,case_00125,29
0,0,507,0,0.0,100.0,0.0,100.0,case_00194,365
0,0,130,0,0.0,100.0,0.0,100.0,case_00014,410
0,0,0,0,0.0,0.0,0.0,0.0,case_00014,5
2499,18,144,0,11.11111111111111,88.88888888888889,0.0,6.08793686583991,case_00102,395
2947,3,120,45,1.7857142857142858,71.42857142857143,26.785714285714285,5.393258426966292,case_00115,345
0,0,0,0,0.0,0.0,0.0,0.0,case_00014,280
0,0,0,0,0.0,0.0,0.0,0.0,case_00133,444
0,0,0,0,0.0,0.0,0.0,0.0,case_00115,9
556,6,23,0,20.689655172413794,79.3103448275862,0.0,4.957264957264957,case_00102,137
0,0,0,0,0.0,0.0,0.0,0.0,case_00075,117
289,13,14,0,48.148148148148145,51.851851851851855,0.0,8.544303797468354,case_00086,103
0,0,0,0,0.0,0.0,0.0,0.0,case_00125,61
0,0,28,0,0.0,100.0,0.0,100.0,case_00133,355
0,0,93,0,0.0,100.0,0.0,100.0,case_00134,509
0,0,0,0,0.0,0.0,0.0,0.0,case_00194,269
0,0,0,0,0.0,0.0,0.0,0.0,case_00133,408
0,0,0,0,0.0,0.0,0.0,0.0,case_00014,152
0,0,0,0,0.0,0.0,0.0,0.0,case_00014,428
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,91
0,0,46,0,0.0,100.0,0.0,100.0,case_00014,404
0,0,0,0,0.0,0.0,0.0,0.0,case_00033,89
1245,40,88,0,31.25,68.75,0.0,9.322651128914785,case_00086,155
0,0,121,0,0.0,100.0,0.0,100.0,case_00014,106
0,0,0,0,0.0,0.0,0.0,0.0,case_00079,470
0,0,0,0,0.0,0.0,0.0,0.0,case_00161,302
0,0,0,0,0.0,0.0,0.0,0.0,case_00075,241
0,0,464,0,0.0,100.0,0.0,100.0,case_00194,337
0,0,0,0,0.0,0.0,0.0,0.0,case_00125,452
0,0,0,0,0.0,0.0,0.0,0.0,case_00033,120
2048,22,120,84,9.734513274336283,53.097345132743364,37.16814159292036,9.938434476693052,case_00134,334
0,0,0,0,0.0,0.0,0.0,0.0,case_00014,471
0,0,0,0,0.0,0.0,0.0,0.0,case_00102,497
0,0,0,0,0.0,0.0,0.0,0.0,case_00134,26
0,0,0,0,0.0,0.0,0.0,0.0,case_00014,249
0,0,0,0,0.0,0.0,0.0,0.0,case_00154,244
0,0,140,0,0.0,100.0,0.0,100.0,case_00014,46
0,0,0,0,0.0,0.0,0.0,0.0,case_00115,244
0,0,164,0,0.0,100.0,0.0,100.0,case_00086,464
0,0,0,0,0.0,0.0,0.0,0.0,case_00014,466
969,14,157,0,8.187134502923977,91.81286549707602,0.0,15.0,case_00194,177
752,10,48,0,17.24137931034483,82.75862068965517,0.0,7.160493827160494,case_00079,153
0,0,0,0,0.0,0.0,0.0,0.0,case_00033,243
0,0,0,0,0.0,0.0,0.0,0.0,case_00125,126
0,0,129,0,0.0,100.0,0.0,100.0,case_00075,20
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,134
34,19,6,0,76.0,24.0,0.0,42.3728813559322,case_00154,212
334,2,18,0,10.0,90.0,0.0,5.649717514124294,case_00133,282
1868,42,35,0,54.54545454545455,45.45454545454545,0.0,3.9588688946015425,case_00154,167
0,0,129,0,0.0,100.0,0.0,100.0,case_00075,23
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,427
1197,4,150,0,2.5974025974025974,97.40259740259741,0.0,11.398963730569948,case_00134,298
812,10,72,0,12.195121951219512,87.8048780487805,0.0,9.172259507829978,case_00161,207
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,502
0,0,50,0,0.0,100.0,0.0,100.0,case_00115,215
0,0,0,0,0.0,0.0,0.0,0.0,case_00134,411
0,0,0,0,0.0,0.0,0.0,0.0,case_00014,244
881,51,58,18,40.15748031496063,45.669291338582674,14.173228346456693,12.59920634920635,case_00154,322
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,294
507,13,73,0,15.116279069767442,84.88372093023256,0.0,14.502529510961214,case_00161,221
4448,32,128,62,14.414414414414415,57.65765765765766,27.92792792792793,4.7537473233404715,case_00102,357
0,0,27,0,0.0,100.0,0.0,100.0,case_00115,401
1135,5,60,19,5.9523809523809526,71.42857142857143,22.61904761904762,6.890894175553733,case_00125,185
227,5,24,0,17.24137931034483,82.75862068965517,0.0,11.328125,case_00133,278
1845,12,113,34,7.547169811320755,71.06918238993711,21.38364779874214,7.934131736526946,case_00079,363
750,2,120,0,1.639344262295082,98.36065573770492,0.0,13.990825688073395,case_00203,179
0,0,38,0,0.0,100.0,0.0,100.0,case_00079,230
0,0,0,0,0.0,0.0,0.0,0.0,case_00014,68
0,0,0,0,0.0,0.0,0.0,0.0,case_00033,495
454,2,103,0,1.9047619047619047,98.0952380952381,0.0,18.783542039355993,case_00086,184
0,0,193,0,0.0,100.0,0.0,100.0,case_00033,236
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,239
0,0,0,0,0.0,0.0,0.0,0.0,case_00133,387
0,0,0,0,0.0,0.0,0.0,0.0,case_00115,424
0,0,385,0,0.0,100.0,0.0,100.0,case_00194,476
0,0,23,0,0.0,100.0,0.0,100.0,case_00154,127
1521,24,61,27,21.428571428571427,54.464285714285715,24.107142857142858,6.858542559706063,case_00161,152
0,0,0,0,0.0,0.0,0.0,0.0,case_00161,30
1072,26,102,3,19.84732824427481,77.86259541984732,2.2900763358778624,10.889443059019118,case_00113,428
0,0,160,0,0.0,100.0,0.0,100.0,case_00014,480
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,255
632,11,65,22,11.224489795918368,66.3265306122449,22.448979591836736,13.424657534246576,case_00014,177
0,0,55,0,0.0,100.0,0.0,100.0,case_00161,434
1765,20,164,0,10.869565217391305,89.1304347826087,0.0,9.44073884043099,case_00161,361
0,0,670,0,0.0,100.0,0.0,100.0,case_00194,415
0,0,0,0,0.0,0.0,0.0,0.0,case_00102,3
820,3,120,0,2.4390243902439024,97.5609756097561,0.0,13.043478260869565,case_00075,312
944,10,163,0,5.780346820809249,94.21965317919076,0.0,15.487914055505819,case_00075,316
0,0,0,0,0.0,0.0,0.0,0.0,case_00133,463
862,10,192,0,4.9504950495049505,95.04950495049505,0.0,18.984962406015036,case_00102,189
0,0,0,0,0.0,0.0,0.0,0.0,case_00014,117
0,0,0,0,0.0,0.0,0.0,0.0,case_00133,89
0,0,0,0,0.0,0.0,0.0,0.0,case_00086,476
3556,44,173,90,14.332247557003257,56.351791530944624,29.315960912052116,7.947191302096816,case_00113,386
101,1,6,0,14.285714285714286,85.71428571428571,0.0,6.481481481481482,case_00102,129
1007,10,36,0,21.73913043478261,78.26086956521739,0.0,4.368471035137702,case_00125,167
0,0,1232,0,0.0,100.0,0.0,100.0,case_00194,51
0,0,0,0,0.0,0.0,0.0,0.0,case_00154,22
0,0,18,0,0.0,100.0,0.0,100.0,case_00161,415
0,0,1322,0,0.0,100.0,0.0,100.0,case_00113,21
1526,7,68,0,9.333333333333334,90.66666666666667,0.0,4.684572142410993,case_00161,374
3018,7,131,40,3.932584269662921,73.59550561797752,22.471910112359552,5.569461827284105,case_00115,344
0,0,0,0,0.0,0.0,0.0,0.0,case_00133,468
0,0,0,0,0.0,0.0,0.0,0.0,case_00194,291
616,24,77,0,23.762376237623762,76.23762376237623,0.0,14.08647140864714,case_00086,318
3524,27,119,29,15.428571428571429,68.0,16.571428571428573,4.731008380643417,case_00102,381
0,0,0,0,0.0,0.0,0.0,0.0,case_00115,67
4191,38,224,131,9.669211195928753,56.99745547073791,33.333333333333336,8.573298429319372,case_00102,339
1752,17,120,36,9.826589595375722,69.36416184971098,20.809248554913296,8.987012987012987,case_00079,360
0,0,0,0,0.0,0.0,0.0,0.0,case_00086,243
617,9,62,0,12.67605633802817,87.32394366197182,0.0,10.319767441860465,case_00125,314
0,0,0,0,0.0,0.0,0.0,0.0,case_00154,8
0,1,0,0,100.0,0.0,0.0,100.0,case_00154,387
0,0,1764,0,0.0,100.0,0.0,100.0,case_00102,258
0,0,97,0,0.0,100.0,0.0,100.0,case_00033,300
0,0,6,0,0.0,100.0,0.0,100.0,case_00133,0
0,0,0,0,0.0,0.0,0.0,0.0,case_00161,499
0,0,82,0,0.0,100.0,0.0,100.0,case_00033,266
407,22,114,99,9.361702127659575,48.51063829787234,42.12765957446808,36.60436137071651,case_00079,329
0,0,0,0,0.0,0.0,0.0,0.0,case_00086,486
592,10,41,4,18.181818181818183,74.54545454545455,7.2727272727272725,8.500772797527048,case_00133,125
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,94
1107,17,52,0,24.63768115942029,75.3623188405797,0.0,5.86734693877551,case_00086,347
0,0,0,0,0.0,0.0,0.0,0.0,case_00203,254
0,0,0,0,0.0,0.0,0.0,0.0,case_00115,90
0,0,71,0,0.0,100.0,0.0,100.0,case_00113,46
1015,9,149,3,5.590062111801243,92.54658385093168,1.8633540372670807,13.69047619047619,case_00194,176
51,0,36,0,0.0,100.0,0.0,41.37931034482759,case_00075,222
99,27,152,0,15.083798882681565,84.91620111731844,0.0,64.38848920863309,case_00203,208
0,0,0,0,0.0,0.0,0.0,0.0,case_00194,239
0,0,0,0,0.0,0.0,0.0,0.0,case_00075,48
0,0,0,0,0.0,0.0,0.0,0.0,case_00115,16
146,17,65,0,20.73170731707317,79.26829268292683,0.0,35.96491228070175,case_00161,393
758,3,88,0,3.2967032967032965,96.7032967032967,0.0,10.71849234393404,case_00203,177
63,1,19,0,5.0,95.0,0.0,24.096385542168676,case_00075,122
0,0,49,0,0.0,100.0,0.0,100.0,case_00194,433
0,0,803,0,0.0,100.0,0.0,100.0,case_00125,78
0,0,0,0,0.0,0.0,0.0,0.0,case_00133,397
0,0,0,0,0.0,0.0,0.0,0.0,case_00086,470
0,0,12,0,0.0,100.0,0.0,100.0,case_00134,401
0,0,125,0,0.0,100.0,0.0,100.0,case_00125,252
0,0,24,0,0.0,100.0,0.0,100.0,case_00203,226
0,0,0,0,0.0,0.0,0.0,0.0,case_00113,23
0,0,0,0,0.0,0.0,0.0,0.0,case_00014,495
662,2,72,0,2.7027027027027026,97.29729729729729,0.0,10.054347826086957,case_00075,143
1836,24,363,0,6.2015503875969,93.7984496124031,0.0,17.408906882591094,case_00134,311
0,0,1,0,0.0,100.0,0.0,100.0,case_00033,284
555,28,14,0,66.66666666666667,33.333333333333336,0.0,7.035175879396985,case_00115,130
0,0,0,0,0.0,0.0,0.0,0.0,case_00086,469
0,0,0,0,0.0,0.0,0.0,0.0,case_00161,244
1067,19,18,0,51.351351351351354,48.648648648648646,0.0,3.351449275362319,case_00086,365
3846,32,121,20,18.497109826589597,69.94219653179191,11.560693641618498,4.3045533714854445,case_00102,375
0,0,3131,0,0.0,100.0,0.0,100.0,case_00134,50
0,0,0,0,0.0,0.0,0.0,0.0,case_00079,95
0,0,9,0,0.0,100.0,0.0,100.0,case_00134,403
0,0,0,0,0.0,0.0,0.0,0.0,case_00075,438
0,0,495,0,0.0,100.0,0.0,100.0,case_00075,429
0,0,0,0,0.0,0.0,0.0,0.0,case_00134,494
0,0,198,0,0.0,100.0,0.0,100.0,case_00102,42
0,0,17,0,0.0,100.0,0.0,100.0,case_00115,283
0,0,0,0,0.0,0.0,0.0,0.0,case_00079,511
0,0,0,0,0.0,0.0,0.0,0.0,case_00125,462
0,0,116,0,0.0,100.0,0.0,100.0,case_00075,403
