gt_to_pred_mean,gt_to_pred_std,gt_to_pred_max,pred_to_gt_mean,pred_to_gt_std,pred_to_gt_max,gt_boundary_length,pred_boundary_length,case_id,slice_idx
0.7060210704191782,0.5870124150973453,2.23606797749979,0.7608875002868455,0.6422641227409696,3.1622776601683795,234,223,case_00102,360
0.6483878014920104,0.589235854882554,2.0,0.7521500738906616,0.6213513460691423,2.23606797749979,166,142,case_00079,411
0.6969810887957519,0.5510817054408671,1.4142135623730951,1.4472197719530444,1.1177231015185192,4.0,32,19,case_00033,195
2.4756095265288094,2.5737006025852027,9.0,1.8026172839242196,1.5977028074804782,6.0,96,97,case_00113,343
0.6173017904893829,0.5684750228209486,2.0,0.6943220152421388,0.5917897226178045,2.23606797749979,161,142,case_00079,406
0.8673738819117606,0.6360230295165124,2.23606797749979,1.2908602640695603,1.0985987508030326,5.0,71,51,case_00113,439
0.6852247277156095,0.6348354843066919,3.0,0.7623803964987692,0.6603162199618637,2.8284271247461903,116,102,case_00079,443
1.0934382588805645,1.0182274501374549,5.0,1.3209005668921596,1.218038075805665,5.0,162,142,case_00102,409
0.6203703703703703,0.6486109458851932,2.0,0.6976150391794578,0.6342098595887111,2.0,126,108,case_00079,349
0.8388033599487912,0.8293963377304886,3.605551275463989,1.870086298190428,3.4373357760510417,16.0,272,235,case_00102,354
1.5623905206803068,1.032612609871093,5.0,2.007026512292086,1.5065182999039302,6.708203932499369,178,136,case_00113,358
1.3944708228398621,1.0573320785109652,3.605551275463989,1.3353077170061838,1.0731895962966589,4.0,46,48,case_00086,382
0.4991156037358051,0.5818182534837012,2.0,0.6355288737218824,0.6375326487733806,2.23606797749979,116,97,case_00079,444
0.6216181358221975,0.5635838603583303,2.23606797749979,0.6406571152041192,0.5903279022432426,2.23606797749979,224,223,case_00102,364
0.6223717379456913,0.5792624500789948,2.0,0.7206243024057467,0.6769259225867121,3.0,89,83,case_00115,331
1.398626112472578,1.0695068945592843,3.605551275463989,1.277722602323777,1.0029851286925568,3.605551275463989,83,90,case_00115,335
